SAMPLE NAME,SAMPLE POSITION,METHOD,DATA FILE,SAMPLE TYPE,LEVEL NAME
BLANK,VIAL1,COMBINED.m,060623_COMBINED_BLANK,,
CAL0009,P1A1,COMBINED.m,060623_COMBINED_CAL0009,Calibration,L1
QN923060613,P1B1,COMBINED.m,060623_COMBINED_QN923060613,QC,QC1
QN923060625,P1C1,COMBINED.m,060623_COMBINED_QN923060625,QC,QC2
NEG0009,P1D1,COMBINED.m,060623_COMBINED_NEG0009,,
2306060780,P1A2,COMBINED.m,060623_COMBINED_2306060780,,
2306060721,P1A3,COMBINED.m,060623_COMBINED_2306060721,,
2306060802,P1A4,COMBINED.m,060623_COMBINED_2306060802,,
2306060723,P1A5,COMBINED.m,060623_COMBINED_2306060723,,
2306060804,P1A6,COMBINED.m,060623_COMBINED_2306060804,,
2306060838,P1A7,COMBINED.m,060623_COMBINED_2306060838,,
2306060789,P1A8,COMBINED.m,060623_COMBINED_2306060789,,
2306060801,P1A9,COMBINED.m,060623_COMBINED_2306060801,,
2306060750,P1A10,COMBINED.m,060623_COMBINED_2306060750,,
2306060809,P1A12,COMBINED.m,060623_COMBINED_2306060809,,
2306060774,P1B2,COMBINED.m,060623_COMBINED_2306060774,,
2306060716,P1B3,COMBINED.m,060623_COMBINED_2306060716,,
2306060773,P1B4,COMBINED.m,060623_COMBINED_2306060773,,
2306060715,P1B5,COMBINED.m,060623_COMBINED_2306060715,,
2306060811,P1B6,COMBINED.m,060623_COMBINED_2306060811,,
2306060831,P1B7,COMBINED.m,060623_COMBINED_2306060831,,
2306060781,P1B8,COMBINED.m,060623_COMBINED_2306060781,,
2306060810,P1B9,COMBINED.m,060623_COMBINED_2306060810,,
2306060711,P1B10,COMBINED.m,060623_COMBINED_2306060711,,
2306060775,P1B11,COMBINED.m,060623_COMBINED_2306060775,,
2306060796,P1B12,COMBINED.m,060623_COMBINED_2306060796,,
2306060762,P1C2,COMBINED.m,060623_COMBINED_2306060762,,
2306060713,P1C3,COMBINED.m,060623_COMBINED_2306060713,,
2306060767,P1C4,COMBINED.m,060623_COMBINED_2306060767,,
2306060710,P1C5,COMBINED.m,060623_COMBINED_2306060710,,
2306060820,P1C6,COMBINED.m,060623_COMBINED_2306060820,,
2306060825,P1C7,COMBINED.m,060623_COMBINED_2306060825,,
2306060841,P1C8,COMBINED.m,060623_COMBINED_2306060841,,
2306060813,P1C9,COMBINED.m,060623_COMBINED_2306060813,,
2306060783,P1C10,COMBINED.m,060623_COMBINED_2306060783,,
2306060843,P1C11,COMBINED.m,060623_COMBINED_2306060843,,
2306060844,P1C12,COMBINED.m,060623_COMBINED_2306060844,,
2306060753,P1D2,COMBINED.m,060623_COMBINED_2306060753,,
2306060706,P1D3,COMBINED.m,060623_COMBINED_2306060706,,
2306060758,P1D4,COMBINED.m,060623_COMBINED_2306060758,,
2306060704,P1D5,COMBINED.m,060623_COMBINED_2306060704,,
2306060833,P1D6,COMBINED.m,060623_COMBINED_2306060833,,
2306060822,P1D7,COMBINED.m,060623_COMBINED_2306060822,,
2306060829,P1D8,COMBINED.m,060623_COMBINED_2306060829,,
2306060821,P1D9,COMBINED.m,060623_COMBINED_2306060821,,
2306060757,P1D10,COMBINED.m,060623_COMBINED_2306060757,,
2306060839,P1D11,COMBINED.m,060623_COMBINED_2306060839,,
2306060837,P1D12,COMBINED.m,060623_COMBINED_2306060837,,
2306060748,P1E2,COMBINED.m,060623_COMBINED_2306060748,,
2306060703,P1E3,COMBINED.m,060623_COMBINED_2306060703,,
2306060751,P1E4,COMBINED.m,060623_COMBINED_2306060751,,
2306060698,P1E5,COMBINED.m,060623_COMBINED_2306060698,,
2306060815,P1E6,COMBINED.m,060623_COMBINED_2306060815,,
2306060816,P1E7,COMBINED.m,060623_COMBINED_2306060816,,
2306060819,P1E8,COMBINED.m,060623_COMBINED_2306060819,,
2306060805,P1E9,COMBINED.m,060623_COMBINED_2306060805,,
2306060733,P1E10,COMBINED.m,060623_COMBINED_2306060733,,
2306060832,P1E11,COMBINED.m,060623_COMBINED_2306060832,,
2306060830,P1E12,COMBINED.m,060623_COMBINED_2306060830,,
2306060794,P1F1,COMBINED.m,060623_COMBINED_2306060794,,
2306060735,P1F2,COMBINED.m,060623_COMBINED_2306060735,,
2306060695,P1F3,COMBINED.m,060623_COMBINED_2306060695,,
2306060742,P1F4,COMBINED.m,060623_COMBINED_2306060742,,
2306060785,P1F5,COMBINED.m,060623_COMBINED_2306060785,,
2306060800,P1F6,COMBINED.m,060623_COMBINED_2306060800,,
2306060808,P1F7,COMBINED.m,060623_COMBINED_2306060808,,
2306060803,P1F8,COMBINED.m,060623_COMBINED_2306060803,,
2306060779,P1F9,COMBINED.m,060623_COMBINED_2306060779,,
2306060736,P1F10,COMBINED.m,060623_COMBINED_2306060736,,
2306060827,P1F11,COMBINED.m,060623_COMBINED_2306060827,,
2306060824,P1F12,COMBINED.m,060623_COMBINED_2306060824,,
2306060787,P1G1,COMBINED.m,060623_COMBINED_2306060787,,
2306060731,P1G2,COMBINED.m,060623_COMBINED_2306060731,,
2306060828,P1G3,COMBINED.m,060623_COMBINED_2306060828,,
2306060734,P1G4,COMBINED.m,060623_COMBINED_2306060734,,
2306060790,P1G5,COMBINED.m,060623_COMBINED_2306060790,,
2306060792,P1G6,COMBINED.m,060623_COMBINED_2306060792,,
2306060799,P1G7,COMBINED.m,060623_COMBINED_2306060799,,
2306060788,P1G8,COMBINED.m,060623_COMBINED_2306060788,,
2306060701,P1G9,COMBINED.m,060623_COMBINED_2306060701,,
2306060771,P1G10,COMBINED.m,060623_COMBINED_2306060771,,
2306060823,P1G11,COMBINED.m,060623_COMBINED_2306060823,,
2306060818,P1G12,COMBINED.m,060623_COMBINED_2306060818,,
2306060782,P1H1,COMBINED.m,060623_COMBINED_2306060782,,
2306060726,P1H2,COMBINED.m,060623_COMBINED_2306060726,,
2306060814,P1H3,COMBINED.m,060623_COMBINED_2306060814,,
2306060728,P1H4,COMBINED.m,060623_COMBINED_2306060728,,
2306060797,P1H5,COMBINED.m,060623_COMBINED_2306060797,,
2306060784,P1H6,COMBINED.m,060623_COMBINED_2306060784,,
2306060793,P1H7,COMBINED.m,060623_COMBINED_2306060793,,
2306060772,P1H8,COMBINED.m,060623_COMBINED_2306060772,,
2306060743,P1H9,COMBINED.m,060623_COMBINED_2306060743,,
2306060834,P1H10,COMBINED.m,060623_COMBINED_2306060834,,
2306060817,P1H11,COMBINED.m,060623_COMBINED_2306060817,,
2306060807,P1H12,COMBINED.m,060623_COMBINED_2306060807,,
CAL0009POST,P1A1,COMBINED.m,060623_COMBINED_CAL0009POST,Calibration,L1
QN923060613POST,P1B1,COMBINED.m,060623_COMBINED_QN923060613POST,QC,QC1
QN923060625POST,P1C1,COMBINED.m,060623_COMBINED_QN923060625POST,QC,QC2
NEG0009POST,P1D1,COMBINED.m,060623_COMBINED_NEG0009POST,,
CAL0010,P2A1,COMBINED.m,060623_COMBINED_CAL0010,Calibration,L1
QN1023060613,P2B1,COMBINED.m,060623_COMBINED_QN1023060613,QC,QC1
QN1023060625,P2C1,COMBINED.m,060623_COMBINED_QN1023060625,QC,QC2
NEG0010,P2D1,COMBINED.m,060623_COMBINED_NEG0010,,
2306060826,P2A2,COMBINED.m,060623_COMBINED_2306060826,,
2306060852,P2A3,COMBINED.m,060623_COMBINED_2306060852,,
2305260938,P2A4,COMBINED.m,060623_COMBINED_2305260938,,
2306060899,P2A5,COMBINED.m,060623_COMBINED_2306060899,,
2306060901,P2A6,COMBINED.m,060623_COMBINED_2306060901,,
2306060875,P2A7,COMBINED.m,060623_COMBINED_2306060875,,
2306060915,P2A8,COMBINED.m,060623_COMBINED_2306060915,,
2306060907,P2A9,COMBINED.m,060623_COMBINED_2306060907,,
2306060912,P2A10,COMBINED.m,060623_COMBINED_2306060912,,
2306060870,P2A11,COMBINED.m,060623_COMBINED_2306060870,,
2306060896,P2A12,COMBINED.m,060623_COMBINED_2306060896,,
2306060856,P2B2,COMBINED.m,060623_COMBINED_2306060856,,
2306060849,P2B3,COMBINED.m,060623_COMBINED_2306060849,,
2306060835,P2B4,COMBINED.m,060623_COMBINED_2306060835,,
2306060885,P2B5,COMBINED.m,060623_COMBINED_2306060885,,
2306060921,P2B6,COMBINED.m,060623_COMBINED_2306060921,,
2306060871,P2B7,COMBINED.m,060623_COMBINED_2306060871,,
2306060909,P2B8,COMBINED.m,060623_COMBINED_2306060909,,
2306060900,P2B9,COMBINED.m,060623_COMBINED_2306060900,,
2306060905,P2B10,COMBINED.m,060623_COMBINED_2306060905,,
2306060874,P2B11,COMBINED.m,060623_COMBINED_2306060874,,
2306060910,P2B12,COMBINED.m,060623_COMBINED_2306060910,,
2306060791,P2C2,COMBINED.m,060623_COMBINED_2306060791,,
2306060845,P2C3,COMBINED.m,060623_COMBINED_2306060845,,
2306060860,P2C4,COMBINED.m,060623_COMBINED_2306060860,,
2306060876,P2C5,COMBINED.m,060623_COMBINED_2306060876,,
2306060916,P2C6,COMBINED.m,060623_COMBINED_2306060916,,
2306060867,P2C7,COMBINED.m,060623_COMBINED_2306060867,,
2306060904,P2C8,COMBINED.m,060623_COMBINED_2306060904,,
2306060892,P2C9,COMBINED.m,060623_COMBINED_2306060892,,
2306060893,P2C10,COMBINED.m,060623_COMBINED_2306060893,,
2306060880,P2C11,COMBINED.m,060623_COMBINED_2306060880,,
2306060928,P2C12,COMBINED.m,060623_COMBINED_2306060928,,
2306060848,P2D2,COMBINED.m,060623_COMBINED_2306060848,,
2306060857,P2D3,COMBINED.m,060623_COMBINED_2306060857,,
2306060859,P2D4,COMBINED.m,060623_COMBINED_2306060859,,
2306060866,P2D5,COMBINED.m,060623_COMBINED_2306060866,,
2306060908,P2D6,COMBINED.m,060623_COMBINED_2306060908,,
2306060861,P2D7,COMBINED.m,060623_COMBINED_2306060861,,
2306060902,P2D8,COMBINED.m,060623_COMBINED_2306060902,,
2306060884,P2D9,COMBINED.m,060623_COMBINED_2306060884,,
2306060882,P2D10,COMBINED.m,060623_COMBINED_2306060882,,
2306060883,P2D11,COMBINED.m,060623_COMBINED_2306060883,,
2306060929,P2D12,COMBINED.m,060623_COMBINED_2306060929,,
2306060842,P2E2,COMBINED.m,060623_COMBINED_2306060842,,
2306060846,P2E3,COMBINED.m,060623_COMBINED_2306060846,,
2306060853,P2E4,COMBINED.m,060623_COMBINED_2306060853,,
2306060890,P2E5,COMBINED.m,060623_COMBINED_2306060890,,
2306060903,P2E6,COMBINED.m,060623_COMBINED_2306060903,,
2306060865,P2E7,COMBINED.m,060623_COMBINED_2306060865,,
2306060897,P2E8,COMBINED.m,060623_COMBINED_2306060897,,
2306060877,P2E9,COMBINED.m,060623_COMBINED_2306060877,,
2306060872,P2E10,COMBINED.m,060623_COMBINED_2306060872,,
2306060891,P2E11,COMBINED.m,060623_COMBINED_2306060891,,
2306060855,P2F1,COMBINED.m,060623_COMBINED_2306060855,,
2306060836,P2F2,COMBINED.m,060623_COMBINED_2306060836,,
2306060854,P2F3,COMBINED.m,060623_COMBINED_2306060854,,
2306060851,P2F4,COMBINED.m,060623_COMBINED_2306060851,,
2306060879,P2F5,COMBINED.m,060623_COMBINED_2306060879,,
2306060895,P2F6,COMBINED.m,060623_COMBINED_2306060895,,
2306060918,P2F7,COMBINED.m,060623_COMBINED_2306060918,,
2306060894,P2F8,COMBINED.m,060623_COMBINED_2306060894,,
2306060863,P2F9,COMBINED.m,060623_COMBINED_2306060863,,
2306060869,P2F10,COMBINED.m,060623_COMBINED_2306060869,,
2306060911,P2F11,COMBINED.m,060623_COMBINED_2306060911,,
2306060931,P2F12,COMBINED.m,060623_COMBINED_2306060931,,
2306060850,P2G1,COMBINED.m,060623_COMBINED_2306060850,,
2306060847,P2G2,COMBINED.m,060623_COMBINED_2306060847,,
2306050996,P2G3,COMBINED.m,060623_COMBINED_2306050996,,
2306060913,P2G4,COMBINED.m,060623_COMBINED_2306060913,,
2306060873,P2G5,COMBINED.m,060623_COMBINED_2306060873,,
2306060886,P2G6,COMBINED.m,060623_COMBINED_2306060886,,
2306060922,P2G7,COMBINED.m,060623_COMBINED_2306060922,,
2306060889,P2G8,COMBINED.m,060623_COMBINED_2306060889,,
2306060924,P2G9,COMBINED.m,060623_COMBINED_2306060924,,
2306060927,P2G10,COMBINED.m,060623_COMBINED_2306060927,,
2306060868,P2G11,COMBINED.m,060623_COMBINED_2306060868,,
2306060933,P2G12,COMBINED.m,060623_COMBINED_2306060933,,
2306060840,P2H1,COMBINED.m,060623_COMBINED_2306060840,,
2306060858,P2H2,COMBINED.m,060623_COMBINED_2306060858,,
2306050995,P2H3,COMBINED.m,060623_COMBINED_2306050995,,
2306060906,P2H4,COMBINED.m,060623_COMBINED_2306060906,,
2306060864,P2H5,COMBINED.m,060623_COMBINED_2306060864,,
2306060881,P2H6,COMBINED.m,060623_COMBINED_2306060881,,
2306060920,P2H7,COMBINED.m,060623_COMBINED_2306060920,,
2306060923,P2H8,COMBINED.m,060623_COMBINED_2306060923,,
2306060919,P2H9,COMBINED.m,060623_COMBINED_2306060919,,
2306060862,P2H10,COMBINED.m,060623_COMBINED_2306060862,,
2306060887,P2H11,COMBINED.m,060623_COMBINED_2306060887,,
2306060391,P2H12,COMBINED.m,060623_COMBINED_2306060391,,
CAL0010POST,P2A1,COMBINED.m,060623_COMBINED_CAL0010POST,Calibration,L1
QN1023060613POST,P2B1,COMBINED.m,060623_COMBINED_QN1023060613POST,QC,QC1
QN1023060625POST,P2C1,COMBINED.m,060623_COMBINED_QN1023060625POST,QC,QC2
NEG0010POST,P2D1,COMBINED.m,060623_COMBINED_NEG0010POST,,
